id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19514142,Serviced apartment in Munich · 1 bedroom · 3 beds · 1 bath,2266917,Max,,Sendling-Westpark,48.1186408996582,11.524937629699707,Entire home/apt,120,28,2,2019-11-30,0.03,15,83,0,
19517870,Serviced apartment in Munich · ★4.59 · 1 bedroom · 1 bed · 1 bath,51557252,One,,Ludwigsvorstadt-Isarvorstadt,48.12676,11.55326,Entire home/apt,152,1,114,2023-06-24,1.57,22,20,14,
19539754,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1 bath,137249524,Migena,,Schwabing-West,48.17432,11.58156,Entire home/apt,65,10,6,2022-08-22,0.10,1,83,1,
19566643,Rental unit in Munich · ★4.94 · 1 bedroom · 2 beds · 1 bath,7930862,Berndt,,Ludwigsvorstadt-Isarvorstadt,48.13203,11.57748,Entire home/apt,97,3,49,2023-06-17,0.67,1,0,16,
19570940,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,31711222,Ben,,Au-Haidhausen,48.12963,11.60374,Private room,40,7,3,2021-10-09,0.04,4,266,0,
19571425,Rental unit in Munich · ★4.70 · 1 bedroom · 1 bed · 1.5 shared baths,31711222,Ben,,Au-Haidhausen,48.12963,11.60374,Private room,45,10,10,2022-08-01,0.15,4,266,1,
19571799,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,31711222,Ben,,Au-Haidhausen,48.12963,11.60374,Private room,35,8,2,2023-03-17,0.04,4,253,1,
19591048,Home in Munich · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,22873155,Eva,,Allach-Untermenzing,48.19867,11.46612,Private room,68,1,12,2019-10-06,0.17,1,0,0,
19628164,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,42448814,Justina,,Maxvorstadt,48.15151,11.55351,Entire home/apt,149,4,26,2022-10-29,0.36,1,0,5,
19675923,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,77931049,Edith,,Altstadt-Lehel,48.14286,11.59234,Entire home/apt,90,180,0,,,1,0,0,
19684049,Rental unit in Munich · ★4.67 · Studio · 2 beds · 1 bath,45353791,Smaranda,,Schwabing-Freimann,48.16526,11.58521,Entire home/apt,165,4,4,2018-02-23,0.05,1,164,0,
19685568,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,138662079,Martin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09372,11.53685,Entire home/apt,49,6,0,,,1,0,0,
19715030,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,12232196,Christa,,Sendling-Westpark,48.12042,11.53223,Private room,37,3,58,2019-11-22,0.82,1,0,0,
19744591,Rental unit in Munich · ★4.91 · 1 bedroom · 1 bed · 1 bath,139256216,Markus,,Neuhausen-Nymphenburg,48.14632,11.5164,Entire home/apt,59,2,56,2022-10-29,0.77,1,18,8,
19744953,Home in Munich · ★5.0 · 4 bedrooms · 5 beds · 2 baths,139260289,Michael,,Pasing-Obermenzing,48.16191,11.44396,Entire home/apt,350,5,3,2018-08-30,0.04,1,60,0,
19766178,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,3654105,Nico,,Ludwigsvorstadt-Isarvorstadt,48.13442,11.56234,Entire home/apt,43,30,0,,,1,225,0,
19772510,Serviced apartment in Munich · ★4.53 · 2 bedrooms · 5 beds · 2 baths,139577527,City Aparthotel,,Ludwigsvorstadt-Isarvorstadt,48.13733,11.56486,Entire home/apt,829,1,54,2023-06-09,0.77,9,271,14,
19772622,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · 1 bath,127489266,Easystreet,,Ramersdorf-Perlach,48.097381591796875,11.646490097045898,Entire home/apt,156,1,225,2023-06-12,3.14,6,356,32,
19825724,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,41357552,Ina&Nico,,Maxvorstadt,48.15581,11.56809,Private room,41,3,298,2023-05-28,4.12,1,70,47,
19841706,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,37264017,Laura,,Au-Haidhausen,48.13616,11.59877,Entire home/apt,139,6,11,2022-10-30,0.75,2,19,5,
19861076,Rental unit in Munich · ★5.0 · 5 bedrooms · 5 beds · 2 baths,45873165,Christian,,Ludwigsvorstadt-Isarvorstadt,48.12648,11.56564,Entire home/apt,150,5,4,2021-09-12,0.07,1,14,0,
19869839,Home in Munich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,12859918,Julius,,Neuhausen-Nymphenburg,48.1665,11.51833,Private room,47,2,15,2019-04-11,0.21,1,0,0,
19887803,Rental unit in Munich · ★4.77 · 4 bedrooms · 5 beds · 2 baths,124566476,Ramez,,Ludwigsvorstadt-Isarvorstadt,48.13591,11.5609,Entire home/apt,468,2,211,2023-05-30,3.01,3,197,48,
19888329,Condo in Munich · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,129429195,Gabriela,,Au-Haidhausen,48.130605,11.604558,Private room,90,3,41,2023-06-17,0.57,1,341,20,
19889205,Rental unit in Munich · ★4.79 · 1 bedroom · 1 bed · 1 bath,24870226,Carmen,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10155,11.5223,Entire home/apt,62,2,34,2020-01-06,0.49,1,0,0,
19940253,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,73675662,Gregor,,Schwanthalerhöhe,48.13823,11.53314,Entire home/apt,115,13,9,2023-05-19,0.16,1,13,4,
19962350,Rental unit in Munich · 1 bedroom · 1 bed · 2 baths,40584724,Franziska,,Maxvorstadt,48.14942,11.56076,Entire home/apt,70,1,2,2022-03-01,0.12,1,0,0,
19974545,Rental unit in Munich · ★4.62 · 1 bedroom · 6 beds · 1 bath,48225008,Barbara,,Laim,48.13841,11.5146,Entire home/apt,60,7,13,2023-04-10,0.19,1,16,5,
19976668,Rental unit in Munich · ★4.73 · 2 bedrooms · 5 beds · 1 bath,38544605,Verena,,Sendling,48.12363,11.54113,Entire home/apt,171,5,15,2023-04-11,0.21,2,0,2,
19981675,Home in Munich · ★4.87 · 1 bedroom · 1 bed · 1 private bath,141720292,Bettina,,Obergiesing,48.11698,11.58056,Private room,60,2,178,2023-06-21,2.51,2,161,36,
19984187,Rental unit in Munich · ★4.83 · 3 bedrooms · 3 beds · 1 private bath,96203304,Ibrahim,,Schwabing-Freimann,48.16401,11.58407,Private room,999,1,105,2022-10-04,1.50,2,0,16,
19998084,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,141205952,Matthias,,Au-Haidhausen,48.12726,11.6003,Private room,88,20,5,2021-08-07,0.07,1,347,0,
20003673,Rental unit in Munich · 2 bedrooms · 3 beds · 1 bath,51733546,Angela,,Maxvorstadt,48.14957,11.57648,Entire home/apt,380,4,2,2019-10-05,0.03,1,132,0,
20004993,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5168589,Tina,,Ludwigsvorstadt-Isarvorstadt,48.13625,11.55039,Private room,250,1,13,2022-10-01,0.19,1,0,2,
20005064,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 private bath,141838839,Marianne,,Bogenhausen,48.1504,11.62618,Private room,59,2,144,2023-06-22,2.00,1,36,33,
20005531,Rental unit in Munich · ★4.75 · 1 bedroom · 3 beds · 1 shared bath,43091093,Biniyam,,Neuhausen-Nymphenburg,48.14606,11.53133,Private room,46,1,173,2023-06-17,2.43,3,296,87,
20013451,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,142079917,Jana,,Bogenhausen,48.13856,11.61422,Entire home/apt,169,2,127,2023-06-19,1.77,1,195,42,
20020824,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1 bath,48411779,Yara,,Schwabing-West,48.15655,11.57693,Entire home/apt,240,7,3,2019-08-04,0.05,1,0,0,
20030542,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,142255485,Enrico,,Milbertshofen-Am Hart,48.19543,11.5828,Entire home/apt,140,1,6,2022-10-01,0.09,1,0,1,
20048893,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,5572280,Jannika,,Obergiesing,48.103320778155386,11.593587654965235,Entire home/apt,210,3,1,2023-06-16,1,1,155,1,
20049843,Rental unit in Munich · ★4.48 · 1 bedroom · 2 beds · 1 shared bath,8897877,Lorand,,Ludwigsvorstadt-Isarvorstadt,48.13643264770508,11.556526184082031,Private room,98,1,42,2023-06-04,0.60,2,331,9,
20098379,Rental unit in Munich · ★4.67 · Studio · 1 bed · 1 bath,12561687,Matthias,,Schwabing-Freimann,48.19191,11.61654,Entire home/apt,93,3,3,2022-10-06,0.32,1,0,3,
20127276,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,21560619,* Stephan And Giovanna,,Schwabing-West,48.17702,11.56932,Entire home/apt,45,25,11,2022-12-27,0.16,1,0,1,
20130583,Rental unit in Munich · ★4.71 · 2 bedrooms · 2 beds · 1 bath,9526461,Alexandru,,Milbertshofen-Am Hart,48.2038,11.57006,Entire home/apt,30,10,7,2021-02-24,0.10,2,0,0,
20144678,Condo in Munich · ★4.87 · 2 bedrooms · 3 beds · 1 bath,89822203,Fiona,,Ludwigsvorstadt-Isarvorstadt,48.1246,11.56722,Entire home/apt,165,3,40,2023-06-26,0.57,1,0,5,
20201554,Rental unit in Munich · ★4.55 · 2 bedrooms · 2 beds · 1.5 baths,76699851,Melanie,,Untergiesing-Harlaching,48.11424,11.5676,Entire home/apt,250,2,11,2022-09-25,0.16,1,0,1,
20213112,Rental unit in Munich · ★4.81 · 3 bedrooms · 4 beds · 1 bath,141323822,Artur,,Moosach,48.17028,11.53541,Entire home/apt,400,3,21,2023-06-18,0.30,1,239,5,
20218995,Condo in Munich · ★4.67 · 1 bedroom · 4 beds · 1 bath,24405266,Ferhat,,Ramersdorf-Perlach,48.0977,11.66027,Entire home/apt,150,3,24,2023-06-12,0.34,1,350,8,
20221438,Rental unit in Munich · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,34253704,Alex,,Sendling,48.11818,11.54728,Private room,33,2,216,2022-05-29,3.10,1,0,0,
20259187,Rental unit in Munich · ★4.51 · 2 bedrooms · 3 beds · 2 baths,153287069,Dunja,,Maxvorstadt,48.15506,11.56207,Entire home/apt,249,3,300,2023-06-12,4.23,1,125,50,
20261020,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,23344430,Rebecca,,Schwabing-West,48.1609,11.57495,Private room,250,2,0,,,1,89,0,
20275541,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 private bath,39249993,Katalin,,Altstadt-Lehel,48.14661,11.59646,Private room,140,1,70,2023-06-21,0.99,1,357,16,
20280280,Guest suite in Munich · ★4.98 · 2 bedrooms · 2 beds · 1 bath,142070351,Luise,,Ludwigsvorstadt-Isarvorstadt,48.12839,11.57596,Entire home/apt,198,4,174,2023-06-12,2.48,1,30,30,
20305214,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,14287000,Cosima,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10466,11.54351,Entire home/apt,110,4,7,2023-06-11,0.10,1,22,3,
20318319,Rental unit in Munich · ★4.75 · 2 bedrooms · 1 bed · 2 shared baths,16203045,Adrian,,Moosach,48.1805,11.50983,Private room,60,14,12,2022-07-01,0.17,2,0,1,
20327336,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,16203045,Adrian,,Moosach,48.18128,11.5107,Private room,70,15,7,2019-11-30,0.10,2,0,0,
20345239,Rental unit in Munich · ★4.86 · 1 bedroom · 1 shared bath,72071706,Mari,,Sendling,48.12466,11.54623,Private room,40,1,15,2023-04-22,0.21,2,56,7,
20357534,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,122317942,Pia,,Neuhausen-Nymphenburg,48.1455,11.53285,Private room,56,8,47,2023-06-04,0.72,1,19,14,
20374112,Rental unit in Munich · ★4.0 · 1 bedroom · 1 bed · 1 private bath,43332534,Josua,,Au-Haidhausen,48.12663,11.59474,Private room,420,3,3,2019-09-30,0.05,1,362,0,
20397182,Rental unit in Munich · ★4.86 · 1 bedroom · 2 beds · 1 bath,72071706,Mari,,Sendling,48.12261,11.54397,Entire home/apt,100,1,7,2023-05-21,0.10,2,91,5,
20422887,Rental unit in Munich · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,10833966,Ben,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0871,11.53493,Private room,30,2,136,2022-10-10,1.93,2,0,5,
20428844,Townhouse in Munich · 2 bedrooms · 1 bed · 1.5 shared baths,130362875,Margarethe,,Bogenhausen,48.16868,11.6587,Private room,999,2,1,2017-09-14,0.01,1,89,0,
20443956,Condo in Munich · ★5.0 · 2 bedrooms · 2 beds · 2 baths,17698655,Andy,,Berg am Laim,48.13004,11.62863,Entire home/apt,290,4,13,2019-09-22,0.18,1,0,0,
20452767,Rental unit in Munich · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,11874117,Stefanie,,Sendling,48.10502,11.53759,Private room,55,1,45,2020-01-28,0.64,1,0,0,
20454171,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,133121950,Petra,,Schwabing-West,48.16098,11.5698,Entire home/apt,130,6,8,2022-06-30,0.11,1,0,1,
20465545,Rental unit in Munich · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,90620327,Christian,,Untergiesing-Harlaching,48.10754,11.56547,Private room,49,1,22,2023-05-29,0.31,1,0,14,
20498891,Townhouse in Munich · ★4.91 · 1 bedroom · 2 beds · 1.5 shared baths,104997064,Gerd,,Ramersdorf-Perlach,48.10902,11.62211,Private room,36,14,32,2023-01-02,0.45,3,192,6,
20499310,Bed and breakfast in Munich · ★4.88 · 1 bedroom · 1 bed · 1 private bath,96203304,Ibrahim,,Schwabing-Freimann,48.16177,11.58524,Private room,79,1,17,2022-07-29,0.40,2,0,2,
20499843,Rental unit in Munich · ★4.88 · 2 bedrooms · 2 beds · 1 bath,8790599,Veronika,,Schwanthalerhöhe,48.13621,11.54833,Entire home/apt,120,7,17,2022-10-04,0.24,1,0,4,
20508504,Rental unit in Munich · 1 bedroom · 1 shared bath,17726933,Raphaela,,Au-Haidhausen,48.1225,11.59239,Private room,53,3,0,,,3,14,0,
20517841,Rental unit in Munich · ★4.40 · 2 bedrooms · 3 beds · 1 bath,1062025,Christoph,,Schwabing-West,48.15807,11.5651,Entire home/apt,180,4,10,2022-10-02,0.14,1,239,2,
20522276,Rental unit in Munich · ★4.76 · 1 bedroom · 1 bed · 1 bath,144234260,Ralf,,Obergiesing,48.11833,11.57915,Entire home/apt,145,3,18,2019-10-06,0.26,1,0,0,
20532825,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,5782156,Nina,,Ludwigsvorstadt-Isarvorstadt,48.12769,11.56314,Entire home/apt,199,180,34,2018-09-25,0.49,2,143,0,
20545563,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,146078347,Markus,,Altstadt-Lehel,48.135791779158374,11.586644595770244,Private room,99,1,27,2023-06-21,3.35,1,31,27,
20546949,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,12651183,Maximilian,,Maxvorstadt,48.14798,11.57722,Private room,56,1,4,2018-09-30,0.06,1,2,0,
20548037,Bed and breakfast in Munich · ★4.58 · 1 bedroom · 2 beds · 1 shared bath,1013466,PM-Rooms,,Laim,48.13874,11.52037,Private room,85,2,45,2023-06-21,0.65,3,333,39,
20562915,Condo in Munich · ★4.81 · 2 bedrooms · 3 beds · 1 bath,146862732,Andreas,,Neuhausen-Nymphenburg,48.15471,11.53766,Entire home/apt,169,3,45,2023-06-21,0.64,2,34,13,
20567564,Condo in Munich · ★4.85 · 2 bedrooms · 1 bed · 2 baths,145675503,Michael,,Au-Haidhausen,48.13027,11.6071,Entire home/apt,250,4,33,2023-04-12,0.47,1,6,3,
20569307,Rental unit in Munich · ★4.14 · 2 bedrooms · 3 beds · 2 baths,146919321,Nikolaus,,Pasing-Obermenzing,48.15799,11.44502,Entire home/apt,130,2,9,2021-08-02,0.13,1,207,0,
20570418,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,971795,Margaux,,Milbertshofen-Am Hart,48.18199,11.58136,Private room,66,3,2,2023-02-28,0.04,1,3,1,
20582603,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,3681525,Patrick & Andressa,,Tudering-Riem,48.12854,11.69802,Private room,230,1,54,2020-02-23,0.77,1,77,0,
20604742,Townhouse in Munich · ★4.79 · 1 bedroom · 3 beds · 1.5 shared baths,104997064,Gerd,,Ramersdorf-Perlach,48.10906,11.62149,Private room,90,1,270,2023-06-11,3.83,3,317,60,
20611392,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1 private bath,91798659,Maiwand,,Maxvorstadt,48.14546,11.54268,Private room,38,1,248,2021-12-21,3.52,1,0,0,
20612543,Condo in Munich · ★4.91 · 3 bedrooms · 9 beds · 1.5 baths,30258392,Max,,Sendling,48.1211,11.54945,Entire home/apt,565,3,11,2019-04-14,0.16,1,0,0,
20642355,Rental unit in Munich · ★4.71 · Studio · 1 bed · 1 bath,92605248,Nino,,Schwabing-West,48.15666,11.57568,Entire home/apt,65,2,7,2022-12-17,0.78,1,0,7,
20650380,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,3989830,Patrizia,,Au-Haidhausen,48.1313,11.60069,Entire home/apt,125,2,10,2022-10-30,0.16,1,0,1,
20663945,Rental unit in Munich · ★4.40 · 1 bedroom · 1 bed · 1 private bath,147811060,Fabian,,Maxvorstadt,48.14892,11.57791,Private room,43,6,16,2019-10-16,0.23,1,0,0,
20673853,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,18551714,Emre,,Bogenhausen,48.1732,11.64339,Private room,47,2,53,2023-06-24,0.75,1,2,17,
20674342,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,39810252,Christina,,Altstadt-Lehel,48.1346,11.57874,Entire home/apt,100,15,8,2018-09-27,0.11,1,0,0,
20676809,Rental unit in Munich · 1 bedroom · 2 beds · 1.5 baths,58152514,Jessica,,Maxvorstadt,48.15158,11.56981,Entire home/apt,300,2,0,,,1,0,0,
20685202,Rental unit in Munich · ★4.57 · 1 bedroom · 2 beds · 1 bath,124566476,Ramez,,Ludwigsvorstadt-Isarvorstadt,48.13591,11.5609,Entire home/apt,160,2,232,2023-06-08,3.30,3,282,31,
20701976,Rental unit in Munich · 1 bedroom · 2 beds · 1 private bath,27860900,Amadeusx,,Au-Haidhausen,48.12432,11.59662,Private room,200,100,0,,,1,0,0,
20702603,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,67584226,Brahim,,Schwabing-West,48.17192,11.56438,Entire home/apt,170,2,1,2018-10-01,0.02,1,361,0,
20709383,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,10426194,Jeanette,,Neuhausen-Nymphenburg,48.1532,11.51046,Entire home/apt,150,3,13,2022-10-25,0.34,1,57,11,
20720369,Rental unit in Munich · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.135291370700706,11.555577350976538,Private room,84,1,87,2023-06-25,1.23,4,56,34,
20721229,Rental unit in Munich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,61842950,Sue,,Ludwigsvorstadt-Isarvorstadt,48.13543547201447,11.554115463058084,Private room,89,1,92,2023-06-22,1.31,4,58,29,
20726907,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,136877283,Sabina,,Bogenhausen,48.15299,11.60208,Shared room,140,2,4,2018-06-23,0.06,1,88,0,
20727976,Rental unit in Munich · ★4.60 · 1 bedroom · 1 bed · 1 bath,79875307,Lydia,,Untergiesing-Harlaching,48.10107,11.58061,Entire home/apt,39,21,15,2021-09-28,0.21,1,34,0,
20730625,Rental unit in Munich · ★4.50 · 1 bedroom · 2 beds · 1 bath,97976876,Dominique,,Untergiesing-Harlaching,48.09993,11.58179,Entire home/apt,69,1,26,2021-07-26,0.37,1,0,0,
20743779,Rental unit in Munich · ★4.68 · 2 bedrooms · 6 beds · 1 bath,25387834,Franziska,,Neuhausen-Nymphenburg,48.15683,11.54643,Entire home/apt,263,2,22,2023-06-03,0.32,3,336,15,
20751351,Home in Munich · 1 bedroom · 1 bed · 1 shared bath,47624647,Gina,,Tudering-Riem,48.10256,11.69273,Private room,55,2,1,2017-09-18,0.01,1,362,0,
20778256,Rental unit in Munich · ★4.50 · Studio · 1 bed · 1 shared bath,148898955,Fathi,,Sendling-Westpark,48.12725,11.53214,Private room,40,2,50,2022-06-07,0.73,1,0,0,
20779824,Rental unit in Munich · ★4.66 · 1 bedroom · 1 bed · 1 bath,148916186,Yuriy & Alina,,Pasing-Obermenzing,48.16577,11.46259,Entire home/apt,77,1,256,2022-10-30,3.65,2,0,8,
20789295,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,19527035,Max,,Obergiesing,48.11874,11.581,Entire home/apt,200,3,6,2022-09-28,0.09,1,55,2,
20793102,Rental unit in Munich · ★5.0 · Studio · 1 bed · 1 bath,20570655,Marc,,Maxvorstadt,48.14803,11.55538,Entire home/apt,100,5,10,2022-10-30,0.14,2,177,2,
20800228,Home in Munich · ★4.98 · 1 bedroom · 2 beds · 1 shared bath,149126148,Angelika,,Schwabing-Freimann,48.20623,11.59608,Private room,35,3,50,2023-04-26,0.71,1,173,20,
20808252,Rental unit in Munich · ★4.98 · 1 bedroom · 2 beds · 1 bath,149208246,Rózsa,,Bogenhausen,48.16643,11.63476,Entire home/apt,138,2,57,2022-06-13,0.82,1,2,0,
20813390,Townhouse in Munich · ★4.84 · 1 bedroom · 5 beds · 1.5 shared baths,104997064,Gerd,,Ramersdorf-Perlach,48.10852,11.6208,Private room,105,1,310,2023-06-10,4.40,3,58,54,
20823532,Rental unit in Munich · ★4.93 · 1 bedroom · 3 beds · 1 bath,149361353,Inga,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08041,11.53165,Entire home/apt,85,6,30,2022-10-15,0.44,1,330,5,
20840811,Rental unit in Munich · ★4.80 · 3 bedrooms · 4 beds · 1.5 baths,10833966,Ben,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08702,11.53508,Entire home/apt,120,14,10,2022-08-28,0.15,2,0,1,
20841308,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,71862981,Thomas,,Altstadt-Lehel,48.13432,11.5845,Private room,99,3,1,2022-10-30,0.12,1,0,1,
20842522,Home in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,85340223,Sarah,,Neuhausen-Nymphenburg,48.15179,11.5469,Private room,175,5,3,2022-05-13,0.04,2,364,0,
20842640,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,85340223,Sarah,,Maxvorstadt,48.14992,11.55185,Entire home/apt,189,7,1,2019-02-26,0.02,2,335,0,
20843425,Rental unit in Munich · ★4.68 · 1 bedroom · 2 beds · 1 bath,48047087,Fam,,Maxvorstadt,48.15664,11.56309,Entire home/apt,58,10,38,2022-01-22,0.54,5,146,0,
20856571,Rental unit in Munich · ★4.46 · 2 bedrooms · 2 beds · 1.5 baths,149690093,Martha,,Schwabing-West,48.16984,11.56412,Entire home/apt,96,2,28,2018-04-29,0.40,1,154,0,
20865623,Home in Munich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,149549634,Marion,,Sendling-Westpark,48.10702,11.50988,Private room,79,3,21,2020-08-17,0.30,3,53,0,
20869827,Rental unit in Munich · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,86869319,Ekaterina,,Schwabing-Freimann,48.16577,11.58752,Private room,72,3,36,2023-05-21,0.51,1,10,3,
20881075,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,149953313,Melanie,,Schwanthalerhöhe,48.14021,11.53182,Private room,90,2,14,2023-06-16,0.20,1,150,9,
20885325,Rental unit in Munich · ★4.86 · 1 bedroom · 2 beds · 1 bath,150001196,Jessica & Anis,,Ramersdorf-Perlach,48.08783,11.6423,Entire home/apt,96,300,17,2019-07-19,0.24,1,363,0,
20886174,Rental unit in Munich · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,18273113,Alexander,,Laim,48.13806,11.51838,Private room,150,2,3,2022-10-03,0.04,1,0,1,
20892148,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4919320,German,,Berg am Laim,48.13018,11.64412,Private room,130,2,4,2019-10-01,0.06,1,0,0,
20897360,Home in Munich · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,149549634,Marion,,Sendling-Westpark,48.10922,11.50938,Private room,79,3,19,2022-10-04,0.27,3,108,2,
20899925,Rental unit in Munich · ★4.73 · 2 bedrooms · 1 bed · 1 shared bath,150152329,Michael,,Schwabing-West,48.15846,11.56996,Private room,150,7,51,2019-01-02,0.73,1,180,0,
20900369,Rental unit in Munich · ★4.62 · 1 bedroom · 1 bed · 1 bath,150157375,Sabine,,Schwabing-West,48.16037,11.57985,Entire home/apt,130,2,13,2021-09-30,0.18,1,0,0,
20901215,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,150161997,Ovidiu,,Bogenhausen,48.13995,11.61424,Private room,80,2,83,2023-03-05,1.18,2,177,9,
20910652,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,150264652,Susanne,,Sendling,48.12522,11.54635,Private room,165,2,12,2022-10-04,0.17,1,4,5,
20916042,Rental unit in Munich · ★4.73 · 1 bedroom · 1 bath,144926756,Sabrina,,Sendling,48.12534,11.54242,Entire home/apt,51,2,32,2022-10-24,0.45,1,0,3,
20918253,Rental unit in Munich · ★4.75 · 2 bedrooms · 2 beds · 1 bath,2655449,Ecco,,Ludwigsvorstadt-Isarvorstadt,48.12069,11.55946,Entire home/apt,150,3,8,2018-09-29,0.11,1,0,0,
20923310,Rental unit in Munich · ★4.83 · 3 bedrooms · 3 beds · 1 shared bath,150394368,Daria,,Ramersdorf-Perlach,48.10934,11.64072,Private room,750,1,6,2022-08-28,0.09,1,27,1,
20924114,Loft in Munich · ★4.61 · Studio · 1 bed · 1 bath,119239607,Michael,,Bogenhausen,48.15819,11.64637,Entire home/apt,94,2,33,2022-10-03,0.47,1,5,4,
20929954,Condo in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,150454722,Ursula,,Schwabing-Freimann,48.18932,11.61712,Entire home/apt,61,2,92,2023-06-11,1.31,1,3,15,
20931363,Townhouse in Munich · ★4.87 · 1 bedroom · 2 beds · 1.5 baths,53249600,Natacha,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09442902005114,11.491332461682912,Private room,46,2,52,2023-06-23,0.74,2,307,10,
20932025,Rental unit in Munich · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,37922643,Michael,,Sendling,48.12235,11.54768,Private room,79,2,35,2023-06-25,0.50,1,309,18,
20936963,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,150529040,Katharina,,Untergiesing-Harlaching,48.10394,11.57166,Private room,150,1,3,2022-10-11,0.04,1,358,2,
20937803,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,150536106,Inna,,Obergiesing,48.11576,11.58361,Private room,70,1,2,2017-10-06,0.03,1,117,0,
